    1     1.0000   -464.21985
    2     1.0500   -465.53018
    3     1.1000   -466.53526
    4     1.1500   -467.30101
    5     1.2000   -467.87971
    6     1.2500   -468.31271
    7     1.3000   -468.63266
    8     1.3500   -468.86529
    9     1.4000   -469.03083
   10     1.4500   -469.14514
   11     1.5000   -469.22059
   12     1.5500   -469.26676
   13     1.6000   -469.29102
   14     1.6500   -469.29903
   15     1.7000   -469.29509
   16     1.7500   -469.28247
   17     1.8000   -469.26368
   18     1.8500   -469.24061
   19     1.9000   -469.21472
   20     1.9500   -469.18718
   21     2.0000   -469.15889
   22     2.0500   -469.13065
   23     2.1000   -469.10332
   24     2.1500   -469.07829
   25     2.2000   -469.05582
   26     2.2500   -469.03533
   27     2.3000   -469.01640
   28     2.3500   -468.99875
   29     2.4000   -468.98216
   30     2.4500   -468.96650
   31     2.5000   -468.95172
   32     2.5500   -468.93778
   33     2.6000   -468.92467
   34     2.6500   -468.91235
   35     2.7000   -468.90081
   36     2.7500   -468.89002
   37     2.8000   -468.87996
   38     2.8500   -468.87057
   39     2.9000   -468.86180
   40     2.9500   -468.85363
   41     3.0000   -468.84601
   42     3.0500   -468.83892
   43     3.1000   -468.83229
   44     3.1500   -468.82611
   45     3.2000   -468.82033
   46     3.2500   -468.81493
   47     3.3000   -468.80990
   48     3.3500   -468.80519
   49     3.4000   -468.80079
   50     3.4500   -468.79667
   51     3.5000   -468.79280
   52     3.5500   -468.78919
   53     3.6000   -468.78580
   54     3.6500   -468.78263
   55     3.7000   -468.77966
   56     3.7500   -468.77687
   57     3.8000   -468.77425
   58     3.8500   -468.77178
   59     3.9000   -468.76946
   60     3.9500   -468.76729
   61     4.0000   -468.76525
   62     4.0500   -468.76333
   63     4.1000   -468.76153
   64     4.1500   -468.75983
   65     4.2000   -468.75823
   66     4.2500   -468.75672
   67     4.3000   -468.75530
   68     4.3500   -468.75396
   69     4.4000   -468.75270
   70     4.4500   -468.75151
   71     4.5000   -468.75038
   72     4.5500   -468.74931
   73     4.6000   -468.74830
   74     4.6500   -468.74735
   75     4.7000   -468.74643
   76     4.7500   -468.74556
   77     4.8000   -468.74473
   78     4.8500   -468.74394
   79     4.9000   -468.74318
   80     4.9500   -468.74246
   81     5.0000   -468.74176
   82     5.0500   -468.74109
   83     5.1000   -468.74045
   84     5.1500   -468.73983
   85     5.2000   -468.73923
   86     5.2500   -468.73865
   87     5.3000   -468.73808
   88     5.3500   -468.73754
   89     5.4000   -468.73701
   90     5.4500   -468.73650
   91     5.5000   -468.73600
   92     5.5500   -468.73552
   93     5.6000   -468.73505
   94     5.6500   -468.73459
   95     5.7000   -468.73414
   96     5.7500   -468.73371
   97     5.8000   -468.73328
   98     5.8500   -468.73286
   99     5.9000   -468.73246
  100     5.9500   -468.73206
  101     6.0000   -468.73168
  102     6.0500   -468.73130
  103     6.1000   -468.73094
  104     6.1500   -468.73058
  105     6.2000   -468.73023
  106     6.2500   -468.72989
  107     6.3000   -468.72955
  108     6.3500   -468.72922
  109     6.4000   -468.72890
  110     6.4500   -468.72859
  111     6.5000   -468.72829
  112     6.5500   -468.72799
  113     6.6000   -468.72770
  114     6.6500   -468.72741
  115     6.7000   -468.72713
  116     6.7500   -468.72686
  117     6.8000   -468.72660
  118     6.8500   -468.72634
  119     6.9000   -468.72608
  120     6.9500   -468.72583
  121     7.0000   -468.72559
  122     7.0500   -468.72535
  123     7.1000   -468.72512
  124     7.1500   -468.72489
  125     7.2000   -468.72467
  126     7.2500   -468.72445
  127     7.3000   -468.72423
  128     7.3500   -468.72403
  129     7.4000   -468.72382
  130     7.4500   -468.72362
  131     7.5000   -468.72343
  132     7.5500   -468.72323
  133     7.6000   -468.72305
  134     7.6500   -468.72286
  135     7.7000   -468.72268
  136     7.7500   -468.72250
  137     7.8000   -468.72233
  138     7.8500   -468.72216
  139     7.9000   -468.72199
  140     7.9500   -468.72183
  141     8.0000   -468.72167
  142     8.0500   -468.72151
  143     8.1000   -468.72135
  144     8.1500   -468.72120
  145     8.2000   -468.72105
  146     8.2500   -468.72090
  147     8.3000   -468.72076
  148     8.3500   -468.72062
  149     8.4000   -468.72048
  150     8.4500   -468.72034
  151     8.5000   -468.72021
  152     8.5500   -468.72007
  153     8.6000   -468.71994
  154     8.6500   -468.71981
  155     8.7000   -468.71969
  156     8.7500   -468.71956
  157     8.8000   -468.71944
  158     8.8500   -468.71932
  159     8.9000   -468.71920
  160     8.9500   -468.71908
  161     9.0000   -468.71897
  162     9.0500   -468.71885
  163     9.1000   -468.71874
  164     9.1500   -468.71863
  165     9.2000   -468.71852
  166     9.2500   -468.71841
  167     9.3000   -468.71831
  168     9.3500   -468.71820
  169     9.4000   -468.71810
  170     9.4500   -468.71800
  171     9.5000   -468.71790
  172     9.5500   -468.71780
  173     9.6000   -468.71770
  174     9.6500   -468.71761
  175     9.7000   -468.71751
  176     9.7500   -468.71742
  177     9.8000   -468.71732
  178     9.8500   -468.71723
  179     9.9000   -468.71714
  180     9.9500   -468.71705
  181    10.0000   -468.71697
